직업명,직무만족_급여,직무만족_승진,직무만족_상사,직무만족_동료,직무만족_전반적,합계
태양광발전연구및개발자,4,5,4,5,5,23
태양광발전연구및개발자,4,4,5,5,4,22
태양광발전연구및개발자,4,5,5,4,5,23
풍력발전연구및개발자,3,4,4,4,4,19
풍력발전연구및개발자,3,3,4,4,4,18
풍력발전연구및개발자,3,3,3,4,3,16
풍력발전연구및개발자,3,3,3,3,3,15
풍력발전연구및개발자,3,3,3,3,3,15
풍력발전연구및개발자,3,3,4,4,4,18
풍력발전연구및개발자,3,3,4,4,3,17
풍력발전연구및개발자,3,3,3,3,4,16
풍력발전연구및개발자,3,3,3,3,3,15
풍력발전연구및개발자,3,3,3,3,3,15
풍력발전연구및개발자,3,3,3,3,3,15
풍력발전연구및개발자,3,3,3,4,4,17
풍력발전연구및개발자,3,3,4,4,3,17
풍력발전연구및개발자,3,3,4,4,4,18
풍력발전연구및개발자,3,3,4,4,3,17
풍력발전연구및개발자,3,3,4,4,4,18
풍력발전연구및개발자,3,3,4,4,4,18
풍력발전연구및개발자,3,4,4,4,4,19
풍력발전연구및개발자,5,3,4,5,4,21
풍력발전연구및개발자,3,5,4,4,5,21
풍력발전연구및개발자,4,5,3,3,4,19
풍력발전연구및개발자,3,4,3,3,3,16
풍력발전연구및개발자,4,4,3,3,4,18
풍력발전연구및개발자,4,5,4,5,4,22
풍력발전연구및개발자,3,4,4,4,4,19
풍력발전연구및개발자,3,4,4,4,4,19
풍력발전연구및개발자,4,4,3,4,4,19
풍력발전연구및개발자,4,4,4,4,4,20
풍력발전연구및개발자,3,4,4,4,3,18
풍력발전연구및개발자,4,3,4,3,4,18
전기·전자 공학 시험원,3,3,4,4,3,17
전기·전자 공학 시험원,3,3,3,4,3,16
전기·전자 공학 시험원,3,3,3,4,3,16
전기·전자 공학 시험원,4,4,4,4,4,20
전기·전자 공학 시험원,3,3,3,3,3,15
전기·전자 공학 시험원,4,4,4,4,4,20
전기·전자 공학 시험원,4,3,4,3,3,17
전기·전자 공학 시험원,4,4,5,5,4,22
전기·전자 공학 시험원,4,4,3,5,4,20
전기·전자 공학 시험원,5,4,3,4,4,20
전기·전자 공학 시험원,5,4,4,4,4,21
전기·전자 공학 시험원,4,4,4,4,4,20
전기·전자 공학 시험원,4,3,4,4,4,19
전기·전자 공학 시험원,4,3,4,5,4,20
전기·전자 공학 시험원,4,3,4,4,4,19
전기·전자 공학 시험원,3,3,4,4,4,18
전기·전자 공학 시험원,4,5,4,4,4,21
전기·전자 공학 시험원,5,5,5,4,4,23
